Genes,PathwayID,PathwayName
RPS27A,"{'R-HSA-1280218', 'R-HSA-9006927', 'R-HSA-9006936', 'R-HSA-1280215', 'R-HSA-2262752', 'R-HSA-71387', 'R-HSA-5358351', 'R-HSA-73893', 'R-HSA-72766', 'R-HSA-5218859', 'R-HSA-109581', 'R-HSA-5619115', 'R-HSA-9675108', 'R-HSA-174824', 'R-HSA-9006934', 'R-HSA-9006925', 'R-HSA-157118', 'R-HSA-382556', 'R-HSA-5663202', 'R-HSA-597592', 'R-HSA-1632852', 'R-HSA-5668914', 'R-HSA-69239', 'R-HSA-71291', 'R-HSA-6783310', 'R-HSA-450531', 'R-HSA-69620', 'R-HSA-9615710', 'R-HSA-5696398', 'R-HSA-5693532', 'R-HSA-977225', 'R-HSA-195721', 'R-HSA-5683057', 'R-HSA-73857', 'R-HSA-69002', 'R-HSA-983712', 'R-HSA-199991', 'R-HSA-9033241', 'R-HSA-927802', 'R-HSA-5663205', 'R-HSA-917937', 'R-HSA-72312', 'R-HSA-168249', 'R-HSA-73887', 'R-HSA-9613829', 'R-HSA-69278'}","{'DNA Double-Strand Break Repair', 'ABC-family proteins mediated transport', 'Metabolism of carbohydrates', 'Macroautophagy', 'Post-translational protein modification', 'RNA Polymerase II Transcription', 'DNA Damage Bypass', 'rRNA processing', 'Cytokine Signaling in Immune system', 'Cell Cycle, Mitotic', 'Fanconi Anemia Pathway', 'Adaptive Immune System', 'Iron uptake and transport', 'Metabolism of amino acids and derivatives', 'Signaling by Receptor Tyrosine Kinases', 'Chaperone Mediated Autophagy', 'Signaling by TGFB family members', 'Signaling by Non-Receptor Tyrosine Kinases', 'Nucleotide Excision Repair', 'Diseases of metabolism', 'MAPK family signaling cascades', 'Regulation of mRNA stability by proteins that bind AU-rich elements', 'Late endosomal microautophagy', 'Nervous system development', 'DNA Replication Pre-Initiation', 'Death Receptor Signaling', 'Innate Immune System', 'Disorders of transmembrane transporters', 'Cellular responses to stress', 'Signaling by Hedgehog', 'Intracellular signaling by second messengers', 'Translation', 'Membrane Trafficking', 'Infectious disease', 'Peroxisomal protein import', 'Diseases of signal transduction by growth factor receptors and second messengers', 'Cell Cycle Checkpoints', 'Nonsense-Mediated Decay (NMD)', 'Synthesis of DNA', 'Plasma lipoprotein assembly, remodeling, and clearance', 'Ion channel transport', 'Amyloid fiber formation', 'Regulated Necrosis', 'Signaling by NOTCH', 'Apoptosis', 'Signaling by WNT'}"
RPS27L,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS28,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS29,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS3,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS3A,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS4X,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS4Y1,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS4Y2,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS5,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS6,"{'R-HSA-5663202', 'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-597592', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-165159', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'MTOR signalling', 'Infectious disease', 'Post-translational protein modification', 'Nervous system development', 'Diseases of signal transduction by growth factor receptors and second messengers', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS6KA1,"{'R-HSA-372790', 'R-HSA-1280215', 'R-HSA-9675108', 'R-HSA-168249', 'R-HSA-2262752', 'R-HSA-112315', 'R-HSA-9006934'}","{'Signaling by GPCR', 'Signaling by Receptor Tyrosine Kinases', 'Cellular responses to stress', 'Transmission across Chemical Synapses', 'Nervous system development', 'Cytokine Signaling in Immune system', 'Innate Immune System'}"
RPS6KA2,"{'R-HSA-372790', 'R-HSA-1280215', 'R-HSA-9675108', 'R-HSA-168249', 'R-HSA-2262752', 'R-HSA-112315', 'R-HSA-9006934'}","{'Signaling by GPCR', 'Signaling by Receptor Tyrosine Kinases', 'Cellular responses to stress', 'Transmission across Chemical Synapses', 'Nervous system development', 'Cytokine Signaling in Immune system', 'Innate Immune System'}"
RPS6KA3,"{'R-HSA-372790', 'R-HSA-1280215', 'R-HSA-9675108', 'R-HSA-168249', 'R-HSA-2262752', 'R-HSA-112315', 'R-HSA-9006934'}","{'Signaling by GPCR', 'Signaling by Receptor Tyrosine Kinases', 'Cellular responses to stress', 'Transmission across Chemical Synapses', 'Nervous system development', 'Cytokine Signaling in Immune system', 'Innate Immune System'}"
RPS6KA4,{'R-HSA-9675108'},{'Nervous system development'}
RPS6KA5,"{'R-HSA-9006934', 'R-HSA-1280215', 'R-HSA-9675108', 'R-HSA-168249'}","{'Signaling by Receptor Tyrosine Kinases', 'Cytokine Signaling in Immune system', 'Nervous system development', 'Innate Immune System'}"
RPS6KA6,"{'R-HSA-9675108', 'R-HSA-112315'}","{'Nervous system development', 'Transmission across Chemical Synapses'}"
RPS6KB1,{'R-HSA-165159'},{'MTOR signalling'}
RPS6KB2,"{'R-HSA-5663202', 'R-HSA-9006925'}","{'Intracellular signaling by second messengers', 'Diseases of signal transduction by growth factor receptors and second messengers'}"
RPS7,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS8,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS9,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPSA,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPTN,{'R-HSA-6805567'},{'Keratinization'}
RPTOR,"{'R-HSA-1632852', 'R-HSA-2262752', 'R-HSA-165159', 'R-HSA-9006925', 'R-HSA-73857'}","{'Cellular responses to stress', 'Intracellular signaling by second messengers', 'MTOR signalling', 'Macroautophagy', 'RNA Polymerase II Transcription'}"
RRAD,{'R-HSA-9006934'},{'Signaling by Receptor Tyrosine Kinases'}
RRAGA,"{'R-HSA-597592', 'R-HSA-1632852', 'R-HSA-2262752', 'R-HSA-165159', 'R-HSA-9006925', 'R-HSA-73857'}","{'Cellular responses to stress', 'Intracellular signaling by second messengers', 'MTOR signalling', 'Macroautophagy', 'Post-translational protein modification', 'RNA Polymerase II Transcription'}"
RRAGB,"{'R-HSA-1632852', 'R-HSA-2262752', 'R-HSA-165159', 'R-HSA-9006925', 'R-HSA-73857'}","{'Cellular responses to stress', 'Intracellular signaling by second messengers', 'MTOR signalling', 'Macroautophagy', 'RNA Polymerase II Transcription'}"
RRAGC,"{'R-HSA-1632852', 'R-HSA-2262752', 'R-HSA-165159', 'R-HSA-9006925', 'R-HSA-73857'}","{'Cellular responses to stress', 'Intracellular signaling by second messengers', 'MTOR signalling', 'Macroautophagy', 'RNA Polymerase II Transcription'}"
RRAGD,"{'R-HSA-1632852', 'R-HSA-2262752', 'R-HSA-165159', 'R-HSA-9006925', 'R-HSA-73857'}","{'Cellular responses to stress', 'Intracellular signaling by second messengers', 'MTOR signalling', 'Macroautophagy', 'RNA Polymerase II Transcription'}"
RRAS,{'R-HSA-9675108'},{'Nervous system development'}
RRAS2,{'R-HSA-9716542'},"{'Signaling by Rho GTPases, Miro GTPases and RHOBTB3'}"
RRBP1,{'R-HSA-5663202'},{'Diseases of signal transduction by growth factor receptors and second messengers'}
RRH,{'R-HSA-372790'},{'Signaling by GPCR'}
RRM1,{'R-HSA-15869'},{'Metabolism of nucleotides'}
RRM2,"{'R-HSA-69278', 'R-HSA-15869', 'R-HSA-73857'}","{'Cell Cycle, Mitotic', 'RNA Polymerase II Transcription', 'Metabolism of nucleotides'}"
RRM2B,"{'R-HSA-15869', 'R-HSA-73857'}","{'RNA Polymerase II Transcription', 'Metabolism of nucleotides'}"
RRN3,{'R-HSA-73864'},{'RNA Polymerase I Transcription'}
RRP1,{'R-HSA-72312'},{'rRNA processing'}
RRP36,{'R-HSA-72312'},{'rRNA processing'}
RRP7A,{'R-HSA-72312'},{'rRNA processing'}
RRP8,{'R-HSA-212165'},{'Epigenetic regulation of gene expression'}
RRP9,{'R-HSA-72312'},{'rRNA processing'}
RSAD2,{'R-HSA-1280215'},{'Cytokine Signaling in Immune system'}
RSC1A1,"{'R-HSA-425407', 'R-HSA-8963676'}","{'Intestinal absorption', 'SLC-mediated transmembrane transport'}"
RSF1,{'R-HSA-73886'},{'Chromosome Maintenance'}
RSPO1,{'R-HSA-195721'},{'Signaling by WNT'}
RSPO2,{'R-HSA-195721'},{'Signaling by WNT'}
RSPO3,"{'R-HSA-73857', 'R-HSA-195721'}","{'Signaling by WNT', 'RNA Polymerase II Transcription'}"
RSPO4,{'R-HSA-195721'},{'Signaling by WNT'}
RSU1,{'R-HSA-446728'},{'Cell junction organization'}
RTCB,{'R-HSA-72306'},{'tRNA processing'}
RTEL1,"{'R-HSA-2564830', 'R-HSA-5693532', 'R-HSA-73886'}","{'DNA Double-Strand Break Repair', 'Chromosome Maintenance', 'Cytosolic iron-sulfur cluster assembly'}"
RTF1,"{'R-HSA-73857', 'R-HSA-597592'}","{'Post-translational protein modification', 'RNA Polymerase II Transcription'}"
RTKN,{'R-HSA-9716542'},"{'Signaling by Rho GTPases, Miro GTPases and RHOBTB3'}"
RTN3,{'R-HSA-6794362'},{'Protein-protein interactions at synapses'}
RTN4,{'R-HSA-73887'},{'Death Receptor Signaling'}
RTN4R,{'R-HSA-73887'},{'Death Receptor Signaling'}
RTN4RL1,{'R-HSA-597592'},{'Post-translational protein modification'}
RTN4RL2,{'R-HSA-597592'},{'Post-translational protein modification'}
RTP1,{'R-HSA-381753'},{'Olfactory Signaling Pathway'}
RTP2,{'R-HSA-381753'},{'Olfactory Signaling Pathway'}
RTRAF,{'R-HSA-72306'},{'tRNA processing'}
RUFY1,{'R-HSA-556833'},{'Metabolism of lipids'}
RUNX1,"{'R-HSA-5663205', 'R-HSA-425407', 'R-HSA-9616222', 'R-HSA-157118', 'R-HSA-9006931', 'R-HSA-73857'}","{'Transcriptional regulation of granulopoiesis', 'SLC-mediated transmembrane transport', 'Infectious disease', 'RNA Polymerase II Transcription', 'Signaling by NOTCH', 'Signaling by Nuclear Receptors'}"
RUNX3,"{'R-HSA-73857', 'R-HSA-195721'}","{'Signaling by WNT', 'RNA Polymerase II Transcription'}"
RUVBL1,"{'R-HSA-73886', 'R-HSA-3247509', 'R-HSA-597592', 'R-HSA-5696398', 'R-HSA-195721'}","{'Nucleotide Excision Repair', 'Post-translational protein modification', 'Signaling by WNT', 'Chromosome Maintenance', 'Chromatin modifying enzymes'}"
RUVBL2,"{'R-HSA-3247509', 'R-HSA-73886'}","{'Chromosome Maintenance', 'Chromatin modifying enzymes'}"
RWDD1,{'R-HSA-597592'},{'Post-translational protein modification'}
RWDD3,{'R-HSA-597592'},{'Post-translational protein modification'}
RXFP1,{'R-HSA-372790'},{'Signaling by GPCR'}
RXFP2,{'R-HSA-372790'},{'Signaling by GPCR'}
RXFP3,{'R-HSA-372790'},{'Signaling by GPCR'}
RXFP4,{'R-HSA-372790'},{'Signaling by GPCR'}
RXRA,"{'R-HSA-1368082', 'R-HSA-5619507', 'R-HSA-381340', 'R-HSA-1368108', 'R-HSA-597592', 'R-HSA-73857', 'R-HSA-1428517', 'R-HSA-211859', 'R-HSA-9616222', 'R-HSA-2262752', 'R-HSA-9006931', 'R-HSA-1592230', 'R-HSA-556833'}","{'Cellular responses to stress', 'BMAL1:CLOCK,NPAS2 activates circadian gene expression', 'The citric acid (TCA) cycle and respiratory electron transport', 'Biological oxidations', 'Transcriptional regulation of granulopoiesis', 'Activation of HOX genes during differentiation', 'Metabolism of lipids', 'Post-translational protein modification', 'RNA Polymerase II Transcription', 'RORA activates gene expression', 'Mitochondrial biogenesis', 'Transcriptional regulation of white adipocyte differentiation', 'Signaling by Nuclear Receptors'}"
RXRB,"{'R-HSA-9006931', 'R-HSA-556833', 'R-HSA-73857'}","{'Metabolism of lipids', 'RNA Polymerase II Transcription', 'Signaling by Nuclear Receptors'}"
RXRG,"{'R-HSA-9006931', 'R-HSA-73857'}","{'RNA Polymerase II Transcription', 'Signaling by Nuclear Receptors'}"
RYBP,{'R-HSA-73857'},{'RNA Polymerase II Transcription'}
RYK,{'R-HSA-195721'},{'Signaling by WNT'}
RYR1,"{'R-HSA-983712', 'R-HSA-5576891'}","{'Ion channel transport', 'Cardiac conduction'}"
RYR2,"{'R-HSA-983712', 'R-HSA-5576891'}","{'Ion channel transport', 'Cardiac conduction'}"
RYR3,"{'R-HSA-983712', 'R-HSA-5576891'}","{'Ion channel transport', 'Cardiac conduction'}"
Replicase polyprotein 1a,{'R-HSA-5663205'},{'Infectious disease'}
Rv1280c,{'R-HSA-5663205'},{'Infectious disease'}
Rv1281c,{'R-HSA-5663205'},{'Infectious disease'}
Rv1282c,{'R-HSA-5663205'},{'Infectious disease'}
Rv1283c,{'R-HSA-5663205'},{'Infectious disease'}
Rv1410c,{'R-HSA-5663205'},{'Infectious disease'}
Rv2895c,{'R-HSA-5663205'},{'Infectious disease'}
Rv3364c,{'R-HSA-5663205'},{'Infectious disease'}
Rv3654c,{'R-HSA-5663205'},{'Infectious disease'}
Rv3655c,{'R-HSA-5663205'},{'Infectious disease'}
S,{'R-HSA-5663205'},{'Infectious disease'}
S100A1,"{'R-HSA-1280218', 'R-HSA-5260271', 'R-HSA-168249'}","{'Diseases of Immune System', 'Adaptive Immune System', 'Innate Immune System'}"
S100A10,{'R-HSA-75205'},{'Dissolution of Fibrin Clot'}
S100A11,{'R-HSA-168249'},{'Innate Immune System'}
S100A12,"{'R-HSA-1280215', 'R-HSA-168249'}","{'Cytokine Signaling in Immune system', 'Innate Immune System'}"
S100A7,{'R-HSA-168249'},{'Innate Immune System'}
S100A7A,{'R-HSA-168249'},{'Innate Immune System'}
S100A8,"{'R-HSA-1280218', 'R-HSA-5260271', 'R-HSA-9716542', 'R-HSA-168249'}","{'Diseases of Immune System', 'Signaling by Rho GTPases, Miro GTPases and RHOBTB3', 'Adaptive Immune System', 'Innate Immune System'}"
S100A9,"{'R-HSA-1280218', 'R-HSA-5260271', 'R-HSA-9716542', 'R-HSA-168249'}","{'Diseases of Immune System', 'Signaling by Rho GTPases, Miro GTPases and RHOBTB3', 'Adaptive Immune System', 'Innate Immune System'}"
S100B,"{'R-HSA-9006934', 'R-HSA-1280215', 'R-HSA-168249'}","{'Signaling by Receptor Tyrosine Kinases', 'Cytokine Signaling in Immune system', 'Innate Immune System'}"
S100P,{'R-HSA-168249'},{'Innate Immune System'}
S1PR1,"{'R-HSA-372790', 'R-HSA-1280215', 'R-HSA-5663205'}","{'Signaling by GPCR', 'Cytokine Signaling in Immune system', 'Infectious disease'}"
S1PR2,{'R-HSA-372790'},{'Signaling by GPCR'}
S1PR3,"{'R-HSA-372790', 'R-HSA-9006931'}","{'Signaling by GPCR', 'Signaling by Nuclear Receptors'}"
S1PR4,{'R-HSA-372790'},{'Signaling by GPCR'}
S1PR5,{'R-HSA-372790'},{'Signaling by GPCR'}
SAA1,"{'R-HSA-372790', 'R-HSA-1280215', 'R-HSA-168249', 'R-HSA-2173782', 'R-HSA-977225'}","{'Signaling by GPCR', 'Binding and Uptake of Ligands by Scavenger Receptors', 'Amyloid fiber formation', 'Cytokine Signaling in Immune system', 'Innate Immune System'}"
SACM1L,{'R-HSA-556833'},{'Metabolism of lipids'}
SAE1,{'R-HSA-597592'},{'Post-translational protein modification'}
SAFB,{'R-HSA-597592'},{'Post-translational protein modification'}
SAG,{'R-HSA-2187338'},{'Visual phototransduction'}
SALL1,{'R-HSA-452723'},{'Transcriptional regulation of pluripotent stem cells'}
SALL4,"{'R-HSA-9006925', 'R-HSA-452723'}","{'Intracellular signaling by second messengers', 'Transcriptional regulation of pluripotent stem cells'}"
SAMD8,{'R-HSA-556833'},{'Metabolism of lipids'}
SAMHD1,"{'R-HSA-1280215', 'R-HSA-15869'}","{'Cytokine Signaling in Immune system', 'Metabolism of nucleotides'}"
SAMM50,"{'R-HSA-1268020', 'R-HSA-1592230', 'R-HSA-9716542'}","{'Mitochondrial protein import', 'Signaling by Rho GTPases, Miro GTPases and RHOBTB3', 'Mitochondrial biogenesis'}"
SAP130,"{'R-HSA-212165', 'R-HSA-3247509'}","{'Epigenetic regulation of gene expression', 'Chromatin modifying enzymes'}"
SAP18,"{'R-HSA-212165', 'R-HSA-3247509', 'R-HSA-72203', 'R-HSA-5663205'}","{'Processing of Capped Intron-Containing Pre-mRNA', 'Epigenetic regulation of gene expression', 'Infectious disease', 'Chromatin modifying enzymes'}"
SAP30,"{'R-HSA-212165', 'R-HSA-3247509', 'R-HSA-5663205'}","{'Epigenetic regulation of gene expression', 'Infectious disease', 'Chromatin modifying enzymes'}"
SAP30BP,{'R-HSA-212165'},{'Epigenetic regulation of gene expression'}
SAP30L,"{'R-HSA-212165', 'R-HSA-3247509', 'R-HSA-5663205'}","{'Epigenetic regulation of gene expression', 'Infectious disease', 'Chromatin modifying enzymes'}"
SAR1B,"{'R-HSA-1280218', 'R-HSA-5663205', 'R-HSA-597592', 'R-HSA-174824', 'R-HSA-556833', 'R-HSA-199991'}","{'Plasma lipoprotein assembly, remodeling, and clearance', 'Membrane Trafficking', 'Infectious disease', 'Metabolism of lipids', 'Post-translational protein modification', 'Adaptive Immune System'}"
SARDH,{'R-HSA-71291'},{'Metabolism of amino acids and derivatives'}
SARNP,"{'R-HSA-73857', 'R-HSA-72203'}","{'Processing of Capped Intron-Containing Pre-mRNA', 'RNA Polymerase II Transcription'}"
SARS1,"{'R-HSA-72766', 'R-HSA-71291'}","{'Translation', 'Metabolism of amino acids and derivatives'}"
SARS2,{'R-HSA-72766'},{'Translation'}
SART1,{'R-HSA-72203'},{'Processing of Capped Intron-Containing Pre-mRNA'}
SAT1,{'R-HSA-71291'},{'Metabolism of amino acids and derivatives'}
SATB1,"{'R-HSA-109581', 'R-HSA-597592'}","{'Apoptosis', 'Post-translational protein modification'}"
SATB2,"{'R-HSA-73857', 'R-HSA-597592'}","{'Post-translational protein modification', 'RNA Polymerase II Transcription'}"
SAV1,{'R-HSA-2028269'},{'Signaling by Hippo'}
SBF1,"{'R-HSA-556833', 'R-HSA-199991'}","{'Metabolism of lipids', 'Membrane Trafficking'}"
SBF2,"{'R-HSA-556833', 'R-HSA-199991'}","{'Metabolism of lipids', 'Membrane Trafficking'}"
SBSPON,"{'R-HSA-5668914', 'R-HSA-597592'}","{'Diseases of metabolism', 'Post-translational protein modification'}"
SC5D,{'R-HSA-556833'},{'Metabolism of lipids'}
SCAI,{'R-HSA-9716542'},"{'Signaling by Rho GTPases, Miro GTPases and RHOBTB3'}"
SCAMP1,{'R-HSA-168249'},{'Innate Immune System'}
SCAP,{'R-HSA-556833'},{'Metabolism of lipids'}
SCARA5,{'R-HSA-2173782'},{'Binding and Uptake of Ligands by Scavenger Receptors'}
SCARB2,{'R-HSA-199991'},{'Membrane Trafficking'}
SCARF1,{'R-HSA-2173782'},{'Binding and Uptake of Ligands by Scavenger Receptors'}
SCCPDH,{'R-HSA-76002'},"{'Platelet activation, signaling and aggregation'}"
SCD,"{'R-HSA-9006931', 'R-HSA-556833'}","{'Metabolism of lipids', 'Signaling by Nuclear Receptors'}"
SCD5,"{'R-HSA-9675108', 'R-HSA-556833'}","{'Metabolism of lipids', 'Nervous system development'}"
SCFD1,"{'R-HSA-597592', 'R-HSA-9716542', 'R-HSA-199991'}","{'Membrane Trafficking', 'Post-translational protein modification', 'Signaling by Rho GTPases, Miro GTPases and RHOBTB3'}"
SCG2,"{'R-HSA-381426', 'R-HSA-597592'}","{'Post-translational protein modification', 'Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)'}"
SCG3,"{'R-HSA-381426', 'R-HSA-76002', 'R-HSA-597592'}","{'Platelet activation, signaling and aggregation', 'Post-translational protein modification', 'Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)'}"
SCGB3A2,{'R-HSA-2173782'},{'Binding and Uptake of Ligands by Scavenger Receptors'}
SCLT1,{'R-HSA-5617833'},{'Cilium Assembly'}
